Year;Road Name;From Street;To Street;length_(m);PCI Rating;Geom;geo_point_2d
2021;41ST AVE;BLENHEIM ST;MACDONALD ST;50;VERY GOOD;"{""coordinates"": [[-123.17448056220769, 49.23493519193136], [-123.17379373366954, 49.23493387408634]], ""type"": ""LineString""}";49.234934533008854, -123.1741371479386
2021;10TH AVE;BLANCA ST;EB STOP BAR AT DISCOVERY ST;50;VERY GOOD;"{""coordinates"": [[-123.21461730133952, 49.26412328822441], [-123.213930291663, 49.26411174502804]], ""type"": ""LineString""}";49.26411751662623, -123.21427379650126
2021;41ST AVE;EB STOP BAR AT FRASER ST;ROSS ST;10;FAIR;"{""coordinates"": [[-123.09074336765809, 49.23309455389476], [-123.09060604089095, 49.23309253430699]], ""type"": ""LineString""}";49.233093544100875, -123.09067470427452
2021;70TH AVE;GRANVILLE ST;OAK ST;14;POOR;"{""coordinates"": [[-123.14048061164281, 49.20873700317897], [-123.14028840046987, 49.208736707864816]], ""type"": ""LineString""}";49.2087368555219, -123.14038450605634
2021;41ST AVE;EB STOP BAR AT OAK ST;CAMBIE ST;50;VERY POOR;"{""coordinates"": [[-123.12161304980864, 49.23391454950424], [-123.12092723989512, 49.233890189771]], ""type"": ""LineString""}";49.23390236963762, -123.12127014485186
2021;1ST AVE;RENFREW ST;EB STOP BAR AT RUPERT ST;50;VERY GOOD;"{""coordinates"": [[-123.03745755130588, 49.26966023902369], [-123.03677025192138, 49.26965722421864]], ""type"": ""LineString""}";49.26965873162116, -123.03711390161362
2021;10TH AVE;EB STOP BAR AT DISCOVERY ST;ALMA ST;50;FAIR;"{""coordinates"": [[-123.20293913820771, 49.26392651547201], [-123.20225207695721, 49.26391646989454]], ""type"": ""LineString""}";49.263921492683274, -123.20259560758245
2021;41ST AVE;ONTARIO ST;QUEBEC ST;50;POOR;"{""coordinates"": [[-123.10584182443131, 49.2333828521702], [-123.10515553592747, 49.233365313897565]], ""type"": ""LineString""}";49.23337408303388, -123.10549868017938
2021;1ST AVE;COMMERCIAL DR;NANAIMO ST;50;VERY GOOD;"{""coordinates"": [[-123.06769474580545, 49.269790668696466], [-123.06700753514329, 49.26978281887984]], ""type"": ""LineString""}";49.26978674378815, -123.06735114047437
2021;41ST AVE;RUPERT ST;EB STOP BAR AT JOYCE ST/41ST AVE/ SCHOOL AVE;25;VERY GOOD;"{""coordinates"": [[-123.04171523761813, 49.233156425625445], [-123.04137183328436, 49.23315628465858]], ""type"": ""LineString""}";49.23315635514201, -123.04154353545125
2021;41ST AVE;EB STOP BAR AT OAK ST;CAMBIE ST;50;VERY POOR;"{""coordinates"": [[-123.12641373787949, 49.234084957217966], [-123.12572792329797, 49.234060625089555]], ""type"": ""LineString""}";49.234072791153764, -123.12607083058872
2021;41ST AVE;RR;GRANVILLE ST;50;POOR;"{""coordinates"": [[-123.15524726458511, 49.234761655424755], [-123.1545605842083, 49.23475226493164]], ""type"": ""LineString""}";49.2347569601782, -123.15490392439672
2021;1ST AVE;COMMERCIAL DR;NANAIMO ST;50;VERY GOOD;"{""coordinates"": [[-123.06632032332051, 49.26977496497663], [-123.06563311171071, 49.26976710608655]], ""type"": ""LineString""}";49.26977103553159, -123.06597671751561
2021;41ST AVE;ROSS ST;INVERNESS ST;50;POOR;"{""coordinates"": [[-123.08044431017744, 49.23295736121683], [-123.07975763327691, 49.232948657691594]], ""type"": ""LineString""}";49.232953009454214, -123.08010097172718
2021;1ST AVE;COMMERCIAL DR;NANAIMO ST;50;VERY GOOD;"{""coordinates"": [[-123.06219879856909, 49.26972777457494], [-123.06151154092744, 49.26972273997457]], ""type"": ""LineString""}";49.26972525727476, -123.06185516974827
2021;41ST AVE;GRANVILLE ST;OSLER ST;9;POOR;"{""coordinates"": [[-123.13957752625282, 49.23451898394146], [-123.139453931718, 49.23451706429723]], ""type"": ""LineString""}";49.234518024119346, -123.1395157289854
2021;41ST AVE;GRANVILLE ST;OSLER ST;50;VERY GOOD;"{""coordinates"": [[-123.13327288765865, 49.23432255462153], [-123.13258687123866, 49.234300753330274]], ""type"": ""LineString""}";49.2343116539759, -123.13292987944865
2021;41ST AVE;CAMBIE ST;ELIZABETH ST;40;FAIR;"{""coordinates"": [[-123.11269791670311, 49.23360069886445], [-123.11214923232303, 49.2335816978401]], ""type"": ""LineString""}";49.23359119835227, -123.11242357451307
2021;41ST AVE;NANAIMO ST;KILLARNEY ST;50;VERY GOOD;"{""coordinates"": [[-123.05165402560102, 49.232971549737975], [-123.0509672240581, 49.23297309793393]], ""type"": ""LineString""}";49.23297232383596, -123.05131062482957
2021;70TH AVE;OAK ST;HEATHER ST;6;VERY GOOD;"{""coordinates"": [[-123.12427218160391, 49.208577653708694], [-123.12418983346822, 49.20857624096212]], ""type"": ""LineString""}";49.20857694733541, -123.12423100753607
2021;1ST AVE;NANAIMO ST;RENFREW ST;50;FAIR;"{""coordinates"": [[-123.04914444960275, 49.269693309884275], [-123.04845714010682, 49.26969521840815]], ""type"": ""LineString""}";49.26969426414622, -123.04880079485478
2021;41ST AVE;SW MARINE DR;EB STOP BAR AT DUNBAR ST;24;VERY GOOD;"{""coordinates"": [[-123.1882160546664, 49.23497198210491], [-123.18788638137708, 49.23497059107298]], ""type"": ""LineString""}";49.234971286588944, -123.18805121802174
2021;41ST AVE;SOPHIA ST;EB STOP BAR AT FRASER ST;50;VERY GOOD;"{""coordinates"": [[-123.09211663456941, 49.233114746191816], [-123.09143000028982, 49.23310465208451]], ""type"": ""LineString""}";49.23310969913817, -123.09177331742961
2021;41ST AVE;ELIZABETH ST;ONTARIO ST;50;VERY GOOD;"{""coordinates"": [[-123.10926864685264, 49.23348190082493], [-123.10858279401221, 49.23345812900041]], ""type"": ""LineString""}";49.233470014912676, -123.10892572043242
2021;1ST AVE;COMMERCIAL DR;NANAIMO ST;50;VERY GOOD;"{""coordinates"": [[-123.05807687980102, 49.26971291900403], [-123.0573895699781, 49.26971094076672]], ""type"": ""LineString""}";49.26971192988538, -123.05773322488956
2021;41ST AVE;EB STOP BAR AT OAK ST;CAMBIE ST;13;FAIR;"{""coordinates"": [[-123.12384879514636, 49.233993935703936], [-123.12367048492867, 49.233987606069384]], ""type"": ""LineString""}";49.23399077088666, -123.12375964003752
2021;10TH AVE;EB STOP BAR AT DISCOVERY ST;ALMA ST;50;VERY POOR;"{""coordinates"": [[-123.1878243961837, 49.26370766417792], [-123.18713730503056, 49.26369861269372]], ""type"": ""LineString""}";49.26370313843582, -123.18748085060713
2021;41ST AVE;EB STOP BAR AT DUNBAR ST;BLENHEIM ST;3;VERY GOOD;"{""coordinates"": [[-123.18550999118777, 49.23496053842184], [-123.18546878186997, 49.2349603635168]], ""type"": ""LineString""}";49.23496045096932, -123.18548938652887
2021;41ST AVE;EB STOP BAR AT MAIN ST;SOPHIA ST;41;FAIR;"{""coordinates"": [[-123.10160323074163, 49.23327445553786], [-123.10104029764166, 49.23326362604889]], ""type"": ""LineString""}";49.233269040793374, -123.10132176419165
2021;10TH AVE;EB STOP BAR AT DISCOVERY ST;ALMA ST;50;VERY POOR;"{""coordinates"": [[-123.19400736568474, 49.26379634276068], [-123.19332030539177, 49.263786305237325]], ""type"": ""LineString""}";49.263791323999, -123.19366383553825
2021;10TH AVE;EB STOP BAR AT DISCOVERY ST;ALMA ST;50;VERY POOR;"{""coordinates"": [[-123.20019092304473, 49.26388649389859], [-123.19950386035661, 49.2638764931491]], ""type"": ""LineString""}";49.26388149352384, -123.19984739170066
2021;BOUNDARY RD;RUMBLE ST;IMPERIAL ST/ E 49TH AVE;50;GOOD;"{""coordinates"": [[-123.02396201952705, 49.220218217265746], [-123.02396917060582, 49.22066795596361]], ""type"": ""LineString""}";49.22044308661468, -123.02396559506644
2021;CAMBIE ST;48TH AV;41ST AVE;50;NO DATA;"{""coordinates"": [[-123.11650037418781, 49.23173600645735], [-123.11647839754158, 49.23218553864917]], ""type"": ""LineString""}";49.23196077255327, -123.1164893858647
2021;CAMBIE ST;41ST AVE;29TH AVE;5;NO DATA;"{""coordinates"": [[-123.11639639841378, 49.234384977062895], [-123.11639558785848, 49.234429950542086]], ""type"": ""LineString""}";49.23440746380249, -123.11639599313614
2021;BOUNDARY RD;NB STOP BAR AT E 29TH AVE;KINCAID ST;50;FAIR;"{""coordinates"": [[-123.02394834586485, 49.245842814558095], [-123.02395182658225, 49.24629256100783]], ""type"": ""LineString""}";49.24606768778296, -123.02395008622355
2021;CAMBIE ST;SW MARINE DR;49TH AVE;50;POOR;"{""coordinates"": [[-123.11683978234876, 49.22319344708925], [-123.11681831785243, 49.22364299029181]], ""type"": ""LineString""}";49.223418218690526, -123.11682905010059
2021;BROADWAY AVE;HEMLOCK ST;EB STOP BAR AT OAK ST;50;POOR;"{""coordinates"": [[-123.13290307960332, 49.2636996633823], [-123.13221618213, 49.26368563545287]], ""type"": ""LineString""}";49.263692649417585, -123.13255963086667
2021;BOUNDARY RD;KINGSWAY AVE;NB LEFT TURN STOP BAR AT WELLINGTON AVE;36;POOR;"{""coordinates"": [[-123.02375198932306, 49.237337848305216], [-123.02375503770308, 49.23766167108987]], ""type"": ""LineString""}";49.23749975969755, -123.02375351351307
2021;BOUNDARY RD;LOUGHEED HWY;1ST AVE;50;VERY GOOD;"{""coordinates"": [[-123.0238430313105, 49.26608001465767], [-123.0238451545179, 49.266529772400446]], ""type"": ""LineString""}";49.26630489352905, -123.0238440929142
2021;CAMBIE ST BRIDGE;S END OF CAMBIE ST BR DECK;INTERSECTION OF NELSON AND CAMBIE BR DECKS;50;NO DATA;"{""coordinates"": [[-123.11510244096952, 49.26747372356396], [-123.11511906643477, 49.26792335186096]], ""type"": ""LineString""}";49.26769853771246, -123.11511075370214
2021;BROADWAY AVE;EB STOP BAR AT NANAIMO ST;RENFREW ST;50;VERY POOR;"{""coordinates"": [[-123.04644383000544, 49.2621802016866], [-123.04575662896069, 49.26217773773776]], ""type"": ""LineString""}";49.26217896971218, -123.04610022948307
2021;BROADWAY AVE;EB STOP BAR AT OAK ST;CAMBIE ST;50;VERY POOR;"{""coordinates"": [[-123.1246611119151, 49.263563882256626], [-123.12397407207678, 49.26355332530607]], ""type"": ""LineString""}";49.26355860378134, -123.12431759199595
2021;CAMBIE ST;12TH AVE;BROADWAY AVE;34;GOOD;"{""coordinates"": [[-123.11521836432729, 49.26073934015556], [-123.11520331856408, 49.261045018712394]], ""type"": ""LineString""}";49.26089217943398, -123.1152108414457
2021;CLARK DR;KNIGHT ST (E 14TH AVE);12TH AVE;15;POOR;"{""coordinates"": [[-123.0777627203863, 49.25952469405772], [-123.07775867731763, 49.25965957997089]], ""type"": ""LineString""}";49.2595921370143, -123.07776069885195
2021;CAMBIE ST;KING EDWARD AVE;16TH AVE;50;GOOD;"{""coordinates"": [[-123.11561398888554, 49.249947715844414], [-123.115595598062, 49.2503973148136]], ""type"": ""LineString""}";49.250172515329005, -123.11560479347378
2021;GEORGIA ST;SB STOP BAR AT THURLOW ST;SB STOP BAR AT BURRARD ST;50;VERY GOOD;"{""coordinates"": [[-123.12223672226355, 49.28542813871828], [-123.12174178424323, 49.28511596112705]], ""type"": ""LineString""}";49.28527204992267, -123.12198925325337
2021;BROADWAY AVE;CAMBIE ST;EB STOP BAR AT MAIN ST;50;POOR;"{""coordinates"": [[-123.1074833497034, 49.26326414797624], [-123.10679657477768, 49.26324786033703]], ""type"": ""LineString""}";49.263256004156624, -123.10713996224054
2021;BROADWAY AVE;EB STOP BAR AT NANAIMO ST;RENFREW ST;48;POOR;"{""coordinates"": [[-123.05537887681403, 49.26218421002635], [-123.05471915440378, 49.26218452435117]], ""type"": ""LineString""}";49.26218436718876, -123.05504901560892
2021;BOUNDARY RD;KINGSWAY AVE;NB LEFT TURN STOP BAR AT WELLINGTON AVE;4;POOR;"{""coordinates"": [[-123.02375165061683, 49.23730186829451], [-123.02375198932306, 49.237337848305216]], ""type"": ""LineString""}";49.23731985829986, -123.02375181996995
2021;GEORGIA ST;HWY 99/1A (CHILCO ST);DENMAN ST;50;POOR;"{""coordinates"": [[-123.13439181318627, 49.293377132652665], [-123.13389558906863, 49.29306577628707]], ""type"": ""LineString""}";49.29322145446987, -123.13414370112744
2021;BOUNDARY RD;GRANDVIEW HWY;HENNING DR;36;VERY GOOD;"{""coordinates"": [[-123.0238515463143, 49.26338473463126], [-123.02384416755744, 49.26370852391635]], ""type"": ""LineString""}";49.263546629273804, -123.02384785693587
2021;BROADWAY AVE;FIR ST;GRANVILLE ST;50;VERY POOR;"{""coordinates"": [[-123.14046162863445, 49.26384316984496], [-123.13977457794317, 49.2638328193009]], ""type"": ""LineString""}";49.263837994572924, -123.14011810328883
2021;CLARK DR;BROADWAY AVE;1ST AVE;50;FAIR;"{""coordinates"": [[-123.07765948669625, 49.266268267064405], [-123.07765077411143, 49.266717990662926]], ""type"": ""LineString""}";49.266493128863665, -123.07765513040384
2021;BROADWAY AVE;EB STOP BAR AT FRASER ST;EB STOP BAR AT CLARK DR;50;VERY POOR;"{""coordinates"": [[-123.08693400309438, 49.26265431993478], [-123.08624681510949, 49.26265013584483]], ""type"": ""LineString""}";49.2626522278898, -123.08659040910194
2021;BOUNDARY RD;NB LEFT TURN STOP BAR AT WELLINGTON AVE;NB STOP BAR AT MASCROP ST;50;GOOD;"{""coordinates"": [[-123.02383474892177, 49.239985185206784], [-123.02388773279179, 49.24043298072021]], ""type"": ""LineString""}";49.240209082963496, -123.02386124085677
2021;BOUNDARY RD;1ST AVE;PARKER ST;25;GOOD;"{""coordinates"": [[-123.02381260108007, 49.26945424357816], [-123.02381152987887, 49.26967912186225]], ""type"": ""LineString""}";49.2695666827202, -123.02381206547946
2021;BROADWAY AVE;CAMBIE ST;EB STOP BAR AT MAIN ST;10;POOR;"{""coordinates"": [[-123.10130082165475, 49.26311062404632], [-123.10116350763845, 49.263106710905056]], ""type"": ""LineString""}";49.26310866747569, -123.10123216464659
2021;CAMBIE ST BRIDGE;S END OF CAMBIE ST BR DECK;INTERSECTION OF NELSON AND CAMBIE BR DECKS;50;NO DATA;"{""coordinates"": [[-123.11508848243629, 49.271081605044174], [-123.11506341178696, 49.27153106500294]], ""type"": ""LineString""}";49.27130633502355, -123.11507594711162
2021;BOUNDARY RD;IMPERIAL ST/ E 49TH AVE;KINGSWAY AVE;50;FAIR;"{""coordinates"": [[-123.02373116715631, 49.22785956147552], [-123.02372791451464, 49.228309306224624]], ""type"": ""LineString""}";49.22808443385007, -123.02372954083548
2021;CAMBIE ST;BROADWAY AVE;S END OF CAMBIE ST BR DECK;36;FAIR;"{""coordinates"": [[-123.11506745280496, 49.264907850861896], [-123.1150621455636, 49.26523165920731]], ""type"": ""LineString""}";49.2650697550346, -123.11506479918427
2021;BOUNDARY RD;GRANDVIEW HWY;HENNING DR;50;FAIR;"{""coordinates"": [[-123.02385886332436, 49.258881837393155], [-123.02387362885896, 49.25933145725965]], ""type"": ""LineString""}";49.259106647326405, -123.02386624609167
2021;BOUNDARY RD;RUMBLE ST;IMPERIAL ST/ E 49TH AVE;50;FAIR;"{""coordinates"": [[-123.02395699973746, 49.21887044668985], [-123.02395837476388, 49.21932020917984]], ""type"": ""LineString""}";49.219095327934845, -123.02395768725066
2021;CAMBIE ST;KING EDWARD AVE;16TH AVE;1;POOR;"{""coordinates"": [[-123.11564319881059, 49.24900511979178], [-123.11564270865729, 49.24901410921496]], ""type"": ""LineString""}";49.24900961450337, -123.11564295373394
2021;BROADWAY AVE;RENFREW ST;RUPERT ST;50;VERY GOOD;"{""coordinates"": [[-123.03819905717312, 49.26209131046796], [-123.03751185901949, 49.26208866345197]], ""type"": ""LineString""}";49.262089986959964, -123.03785545809629
2021;BROADWAY AVE;EB STOP BAR AT MACDONALD ST;EB STOP BAR AT ARBUTUS ST;50;VERY POOR;"{""coordinates"": [[-123.16107252101054, 49.26415476204214], [-123.16038550109987, 49.26414345638793]], ""type"": ""LineString""}";49.26414910921504, -123.16072901105518
2021;CAMBIE ST;41ST AVE;29TH AVE;50;VERY POOR;"{""coordinates"": [[-123.11630078148565, 49.23713149050099], [-123.11627825256532, 49.23758100839538]], ""type"": ""LineString""}";49.23735624944818, -123.11628951702548
2021;GEORGIA ST;SB STOP BAR AT THURLOW ST;SB STOP BAR AT BURRARD ST;21;VERY GOOD;"{""coordinates"": [[-123.12124685109454, 49.28480378049602], [-123.12103898265902, 49.284672664386434]], ""type"": ""LineString""}";49.28473822244123, -123.12114291687678
2021;BROADWAY AVE;EB STOP BAR AT BLENHEIM ST;EB STOP BAR AT MACDONALD ST;50;GOOD;"{""coordinates"": [[-123.17069068386462, 49.26431401119919], [-123.17000366602154, 49.26430260441596]], ""type"": ""LineString""}";49.264308307807575, -123.17034717494307
2021;BOUNDARY RD;IMPERIAL ST/ E 49TH AVE;KINGSWAY AVE;50;VERY GOOD;"{""coordinates"": [[-123.02374239294755, 49.22696038483589], [-123.02373793594562, 49.22741013799894]], ""type"": ""LineString""}";49.22718526141742, -123.0237401644466
2021;BROADWAY AVE;EB STOP BAR AT NANAIMO ST;RENFREW ST;25;VERY POOR;"{""coordinates"": [[-123.05601052189542, 49.26223556681922], [-123.0556725452198, 49.26219615395638]], ""type"": ""LineString""}";49.2622158603878, -123.05584153355761
2021;GEORGIA ST;DENMAN ST;SB STOP BAR AT THURLOW ST;50;GOOD;"{""coordinates"": [[-123.13047050695337, 49.290849300228224], [-123.12998284147406, 49.2905322269337]], ""type"": ""LineString""}";49.29069076358096, -123.13022667421372
2021;BROADWAY AVE;EB STOP BAR AT OAK ST;CAMBIE ST;50;POOR;"{""coordinates"": [[-123.11779245663493, 49.263449379296944], [-123.1171053509964, 49.263441078946244]], ""type"": ""LineString""}";49.263445229121594, -123.11744890381568
2021;FIR ST;;;32;VERY GOOD;"{""coordinates"": [[-123.14131231744062, 49.26424353016208], [-123.14135803362709, 49.26452968731883]], ""type"": ""LineString""}";49.26438660874045, -123.14133517553385
2021;BROADWAY AVE;COMMERCIAL DR;EB STOP BAR AT NANAIMO ST;50;VERY POOR;"{""coordinates"": [[-123.0615074980285, 49.26245748592608], [-123.06082035862053, 49.262450783945326]], ""type"": ""LineString""}";49.2624541349357, -123.06116392832452
2021;BOUNDARY RD;PARKER ST;HASTINGS ST;50;VERY GOOD;"{""coordinates"": [[-123.02375463466255, 49.278223599338546], [-123.02375474892762, 49.278673358344776]], ""type"": ""LineString""}";49.27844847884166, -123.02375469179509
2021;BROADWAY AVE;EB STOP BAR AT NANAIMO ST;RENFREW ST;50;POOR;"{""coordinates"": [[-123.04575279154535, 49.26217770687465], [-123.04506576489953, 49.26216896099316]], ""type"": ""LineString""}";49.2621733339339, -123.04540927822245
2021;CAMBIE ST;KING EDWARD AVE;16TH AVE;50;GOOD;"{""coordinates"": [[-123.11555864039127, 49.2512980518966], [-123.11553436427144, 49.25174753250251]], ""type"": ""LineString""}";49.25152279219955, -123.11554650233136
2021;CAMBIE ST;SW MARINE DR;49TH AVE;50;POOR;"{""coordinates"": [[-123.11732894989672, 49.210603365795315], [-123.1173106737357, 49.21105297070439]], ""type"": ""LineString""}";49.21082816824985, -123.1173198118162
2021;CAMBIE ST;41ST AVE;29TH AVE;50;VERY GOOD;"{""coordinates"": [[-123.11634119058627, 49.23623174235366], [-123.11632100060747, 49.236681310143844]], ""type"": ""LineString""}";49.23645652624875, -123.11633109559688
2021;BOUNDARY RD;LOUGHEED HWY;1ST AVE;25;VERY GOOD;"{""coordinates"": [[-123.02381523561081, 49.269230192521], [-123.02381259460265, 49.26945506574028]], ""type"": ""LineString""}";49.26934262913064, -123.02381391510673
2021;GEORGIA ST;SB STOP BAR AT BURRARD ST;SB STOP BAR AT HORNBY ST;50;VERY GOOD;"{""coordinates"": [[-123.12075090191023, 49.284490214434314], [-123.12025983469854, 49.284175438493115]], ""type"": ""LineString""}";49.28433282646371, -123.12050536830439
2021;BROADWAY AVE;CAMBIE ST;EB STOP BAR AT MAIN ST;50;FAIR;"{""coordinates"": [[-123.10198739343828, 49.263130190001796], [-123.10130082028031, 49.26311062404753]], ""type"": ""LineString""}";49.26312040702466, -123.1016441068593
