HBLOCK,latitude,longitude,pavement_Year,pavement_Road Name,pavement_From Street,pavement_To Street,pavement_length_(m),pavement_FAIR,pavement_GOOD,pavement_NO DATA,pavement_POOR,pavement_VERY GOOD,pavement_VERY POOR,streetlight_count,avg_distance_to_streetlight_meters,curb_ramp_count,avg_distance_to_curb_ramp_meters,under_construction,construction_distance,construction_location,construction_completion,geometry_text,*pavement_length_(m),*avg_distance_to_streetlight_meters,*avg_distance_to_curb_ramp_meters,*construction_distance,*streetlight_count,*curb_ramp_count,k=7 clustering
2000-2100 E 36TH AV,49.237448746638535,-123.0637578984841,,,,,43.842981760507534,0,0,,0,0,0,9,22.15245783127311,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (495285.942 5453854.907, 495431.648 5453853.76)",-1.0566978441507719e-15,-0.4747087274604663,-3.364136263006617e-15,0.0,0.03862660944206009,0.0,4
2500 WARD ST,49.24101170124127,-123.0513777507646,,,,,43.842981760507534,0,0,,0,0,0,11,26.166579711227527,1,23.1211879399909,1,66.24340049364235,,2025-06-16,"LINESTRING (496229.71 5454269.248, 496290.824 5454230.233)",-1.0566978441507719e-15,0.29947592833252107,-2.542783142074622,3.509269379513838,0.047210300429184546,0.3333333333333333,3
4900 DUCHESS ST,49.23970692524307,-123.05219847679042,2021.0,KINGSWAY AVE,EB STOP BAR AT 33RD AVE,EB STOP BAR AT EARLES ST,50.0,1,0,False,0,0,0,6,30.417967557745715,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (496203.993 5454110.299, 496196.861 5454099.16)",0.9156532848244208,1.1194209462044122,-3.364136263006617e-15,0.0,0.02575107296137339,0.0,0
4700-4800 CLARENDON ST,49.24051562619169,-123.05452186282048,2021.0,KINGSWAY AVE,NANAIMO ST,EB STOP BAR AT 33RD AVE,41.0,0,1,False,0,0,0,16,28.25122745456548,0,28.491826787418614,1,8.462938967207504e-05,,2025-06-16,"LINESTRING (496031.505 5454225.597, 496031.236 5454163.907)",-0.42279972000200433,0.7015320551494897,-3.364136263006617e-15,-1.8404979801705548,0.06866952789699571,0.0,2
2700 KINGSWAY,49.237955356630145,-123.04960389557912,2021.0,KINGSWAY AVE,EB STOP BAR AT EARLES ST,EB STOP BAR AT RUPERT ST,12.0,0,0,False,0,1,0,32,28.312098889083625,0,28.491826787418614,1,5.597136626307694e-05,,2025-06-16,"LINESTRING (496337.353 5453946.697, 496440.97 5453873.065)",-4.735592735553818,0.7132720401298636,-3.364136263006617e-15,-1.8405002945739966,0.13733905579399142,0.0,1
2500 E 37TH AV,49.23738309960194,-123.0545415827618,,,,,43.842981760507534,0,0,,0,0,0,9,25.911194929473123,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (496007.309 5453846.744, 496052.059 5453846.277)",-1.0566978441507719e-15,0.250221076270195,-3.364136263006617e-15,0.0,0.03862660944206009,0.0,0
2600 E 34TH AV,49.23887887288888,-123.05257459567989,2021.0,KINGSWAY AVE,EB STOP BAR AT 33RD AVE,EB STOP BAR AT EARLES ST,50.0,0,1,False,0,0,0,16,27.66377857579801,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (496157.919 5454012.837, 496188.051 5454012.551)",0.9156532848244208,0.5882335750321556,-3.364136263006617e-15,0.0,0.06866952789699571,0.0,0
2800 EUCLID AV,49.24238151573225,-123.04867485342348,,,,,43.842981760507534,0,0,,0,0,0,8,29.115694128881188,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (496440.445 5454412.53, 496473.767 5454391.255)",-1.0566978441507719e-15,0.8682576441361436,-3.364136263006617e-15,0.0,0.034334763948497854,0.0,0
1100 KAMLOOPS ST,49.274353187454295,-123.05465615067423,,,,,43.842981760507534,0,0,,0,0,0,7,28.300624518689347,0,28.491826787418614,1,0.0001031812563895,,2025-06-16,"LINESTRING (496024.376 5457979.556, 496024.253 5457933.421)",-1.0566978441507719e-15,0.7110590327126008,-3.364136263006617e-15,-1.8404964819337934,0.030042918454935622,0.0,2
1600 SLOCAN ST,49.26975245035006,-123.04946128004278,2021.0,1ST AVE,NANAIMO ST,RENFREW ST,50.0,1,0,False,0,0,0,15,20.99904313793045,0,28.491826787418614,1,0.0001031838635472,,2025-06-16,"LINESTRING (496402.155 5457472.289, 496401.554 5457417.235)",0.9156532848244208,-0.6971623509568715,-3.364136263006617e-15,-1.840496481723241,0.06437768240343347,0.0,2
1500 PENTICTON ST,49.27112828617486,-123.05206498992187,,,,,43.842981760507534,0,0,,0,0,0,7,29.11824886195862,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (496212.837 5457623.734, 496212.26 5457571.949)",-1.0566978441507719e-15,0.8687503633926442,-3.364136263006617e-15,0.0,0.030042918454935622,0.0,0
1000 SLOCAN ST,49.27559226257681,-123.0493667658734,,,,,43.842981760507534,0,0,,0,0,0,7,30.714034433527253,0,28.491826787418614,1,0.0,,2025-06-16,"LINESTRING (496409.476 5458116.984, 496408.832 5458070.961)",-1.0566978441507719e-15,1.176521960865491,-3.364136263006617e-15,-1.8405048147853478,0.030042918454935622,0.0,2
300 KASLO ST,49.28137521998764,-123.0467038523726,2021.0,HASTINGS ST,NANAIMO ST,RENFREW ST,50.0,0,1,False,0,0,0,13,22.63222526697594,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (496603.303 5458763.364, 496603.19 5458710.125)",0.9156532848244208,-0.38217825674279665,-3.364136263006617e-15,0.0,0.055793991416309016,0.0,4
2700 WILLIAM ST,49.274140621273745,-123.04813062269626,,,,,43.842981760507534,0,0,,0,0,0,19,34.3255425468121,0,28.491826787418614,1,1.1856491217046706e-06,,2025-06-16,"LINESTRING (496407.165 5457932.735, 496590.767 5457932.336)",-1.0566978441507719e-15,1.873056408297058,-3.364136263006617e-15,-1.8405047190330912,0.0815450643776824,0.0,2
1700 KASLO ST,49.26874347974904,-123.04695444285184,2021.0,1ST AVE,NANAIMO ST,RENFREW ST,50.0,0,0,False,0,1,0,7,31.198231335575745,0,28.491826787418614,1,58.408476989083326,,2025-06-16,"LINESTRING (496584.413 5457357.932, 496583.885 5457307.024)",0.9156532848244208,1.2699067217568818,-3.364136263006617e-15,2.876526022943234,0.030042918454935622,0.0,3
2500 ADANAC ST,49.27746326056739,-123.05461520027568,,,,,43.842981760507534,0,0,,0,0,0,5,37.96642215246551,0,28.491826787418614,1,0.0001031725368518,,2025-06-16,"LINESTRING (496025.212 5458302.216, 496029.874 5458302.254)",-1.0566978441507719e-15,2.5752555962097334,-3.364136263006617e-15,-1.8404964826379775,0.02145922746781116,0.0,2
7800 FREMLIN ST,49.2144525060598,-123.12727774430628,,,,,43.842981760507534,0,0,,0,0,0,5,29.840932464692855,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (490731.233 5451328.741, 490730.005 5451278.637)",-1.0566978441507719e-15,1.0081309235654694,-3.364136263006617e-15,0.0,0.02145922746781116,0.0,0
7800 ADERA ST,49.21473701852012,-123.14347219743024,,,,,43.842981760507534,0,0,,0,0,0,8,30.57187127560142,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (489551.944 5451365.332, 489550.596 5451309.524)",-1.0566978441507719e-15,1.1491036266004377,-3.364136263006617e-15,0.0,0.034334763948497854,0.0,0
700 W 61ST AV,49.21512336566192,-123.12165761531162,,,,,43.842981760507534,0,0,,0,0,0,13,22.432191653427385,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (491254.688 5451375.201, 491025.395 5451379.991)",-1.0566978441507719e-15,-0.42075779141648584,-3.364136263006617e-15,0.0,0.055793991416309016,0.0,4
7400 ALBERTA ST,49.21757142645765,-123.11329226661069,,,,,43.842981760507534,0,0,,0,0,0,10,19.38916806549161,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (491750.355 5451673.216, 491748.989 5451624.381)",-1.0566978441507719e-15,-1.0076513236633822,-3.364136263006617e-15,0.0,0.04291845493562232,0.0,4
7300 OAK ST,49.21892450454832,-123.1286342728278,2021.0,OAK ST,NB STOP BAR AT PARK DR,49TH AVE,50.0,1,0,False,0,0,0,18,23.05961231420384,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (490635.904 5451832.075, 490635.07 5451822.008, 490633.571 5451807.098, 490631.813 5451792.216, 490629.795 5451777.367, 490628.685 5451770.139)",0.9156532848244208,-0.2997501432117073,-3.364136263006617e-15,0.0,0.07725321888412018,0.0,4
5300 CONNAUGHT DRIVE,49.23793064524103,-123.14192279026936,,,,,43.842981760507534,0,0,,0,0,0,7,23.455894947458564,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (489659.334 5453933.909, 489659.973 5453932.219, 489660.641 5453930.54, 489661.338 5453928.873, 489662.065 5453927.219, 489662.82 5453925.578, 489663.603 5453923.95, 489664.415 5453922.336, 489665.255 5453920.736, 489666.123 5453919.151, 489667.018 5453917.582, 489667.941 5453916.028, 489668.89 5453914.491, 489669.867 5453912.971, 489670.869 5453911.468, 489671.898 5453909.982, 489672.952 5453908.515, 489674.032 5453907.067, 489675.137 5453905.637, 489676.267 5453904.227, 489677.421 5453902.837, 489678.599 5453901.467, 489679.801 5453900.118, 489680.203 5453899.678)",-1.0566978441507719e-15,-0.22332099053572244,-3.364136263006617e-15,0.0,0.030042918454935622,0.0,4
1300 MATTHEWS AV,49.25352017041609,-123.13596726414048,,,,,43.842981760507534,0,0,,0,0,0,7,20.529879019539894,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (490177.945 5455643.154, 490165.663 5455643.366, 490155.604 5455643.793, 490145.463 5455644.402, 490135.343 5455645.187, 490125.229 5455646.15, 490115.136 5455647.288, 490105.1 5455648.598, 490103.619 5455648.807, 490094.865 5455650.007, 490094.466 5455650.063, 490091.08 5455650.5, 490087.686 5455650.88, 490084.287 5455651.2, 490080.884 5455651.46, 490077.475 5455651.661, 490074.064 5455651.803, 490070.651 5455651.885, 490067.236 5455651.908, 490063.822 5455651.871, 490060.409 5455651.774, 490056.998 5455651.618, 490053.591 5455651.403, 490050.188 5455651.127, 490046.79 5455650.793, 490043.398 5455650.399, 490040.014 5455649.946, 490036.638 5455649.435, 490033.272 5455648.864)",-1.0566978441507719e-15,-0.7876478101354895,-3.364136263006617e-15,0.0,0.030042918454935622,0.0,4
2700 COLLINGWOOD ST,49.262266169600494,-123.1819234473828,,,,,43.842981760507534,0,0,,0,0,0,3,19.449016018832143,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (486764.355 5456652.375, 486762.981 5456602.134)",-1.0566978441507719e-15,-0.9961087326453482,-3.364136263006617e-15,0.0,0.012875536480686695,0.0,4
2800 COLLINGWOOD ST,49.26136206638029,-123.18195698539265,,,,,43.842981760507534,0,0,,0,0,0,3,17.374513777564253,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (486761.641 5456551.874, 486760.331 5456501.628)",-1.0566978441507719e-15,-1.3962081445785006,-3.364136263006617e-15,0.0,0.012875536480686695,0.0,4
2900 OAK ST,49.25941017926665,-123.12673732707763,2021.0,OAK ST,NB STOP BAR AT 16TH AVE,12TH AVE,50.0,0,0,False,1,0,0,14,26.381960212267863,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (490779.014 5456327.145, 490777.686 5456275.972)",0.9156532848244208,0.3410153444362312,-3.364136263006617e-15,0.0,0.060085836909871244,0.0,0
2700 OAK ST,49.26082006072338,-123.12668506179526,2021.0,OAK ST,12TH AVE,BROADWAY AVE,20.0,1,0,False,0,0,0,27,25.64198595875649,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (490783.107 5456484.95, 490781.724 5456431.628)",-3.545856731263663,0.1983000184240372,-3.364136263006617e-15,0.0,0.11587982832618025,0.0,1
3800 OSLER ST,49.25102352731628,-123.12976477454735,,,,,43.842981760507534,0,0,,0,0,0,10,14.352398699902176,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (490556.185 5455406.605, 490556.453 5455400.505, 490556.73 5455390.044, 490556.825 5455379.58, 490556.737 5455369.115, 490556.672 5455365.819, 490555.8 5455332.562)",-1.0566978441507719e-15,-1.9790691515774164,-3.364136263006617e-15,0.0,0.04291845493562232,0.0,4
2200 W 21ST AV,49.25355153685623,-123.1568675662352,,,,,43.842981760507534,0,0,,0,0,0,10,18.871934039306204,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (488670.892 5455652.063, 488498.44 5455656.665)",-1.0566978441507719e-15,-1.1074077980560622,-3.364136263006617e-15,0.0,0.04291845493562232,0.0,4
2200 W 23RD AV,49.25174504490522,-123.15703922181262,,,,,43.842981760507534,0,0,,0,0,0,7,22.91049160231441,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (488606.77 5455452.632, 488536.745 5455454.491)",-1.0566978441507719e-15,-0.32851034792353717,-3.364136263006617e-15,0.0,0.030042918454935622,0.0,4
6900 GRANVILLE ST,49.223062500957454,-123.13999920390052,2021.0,GRANVILLE ST,NB STOP BAR AT 59TH AVE/ PARK DR,49TH AVE,50.0,0,0,False,0,0,1,21,19.352592871702377,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (489807.321 5452312.743, 489804.503 5452212.244)",0.9156532848244208,-1.0147054078843127,-3.364136263006617e-15,0.0,0.09012875536480687,0.0,4
6700 CARTIER ST,49.224268006996056,-123.13755417752928,,,,,43.842981760507534,0,0,,0,0,0,6,23.669431396825345,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (489984.884 5452420.984, 489983.498 5452371.381)",-1.0566978441507719e-15,-0.1821372279355306,-3.364136263006617e-15,0.0,0.02575107296137339,0.0,4
6100 CARTIER ST,49.22984692457308,-123.13734590444976,,,,,43.842981760507534,0,0,,0,0,0,7,22.252434875850383,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (490001.122 5453041.617, 489999.842 5452991.105)",-1.0566978441507719e-15,-0.4554266288700431,-3.364136263006617e-15,0.0,0.030042918454935622,0.0,4
6800 GRANVILLE ST,49.22379684304448,-123.13996978055506,2021.0,GRANVILLE ST,NB STOP BAR AT 59TH AVE/ PARK DR,49TH AVE,50.0,0,0,False,1,0,0,20,19.302134964065235,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (489809.09 5452375.509, 489807.321 5452312.743)",0.9156532848244208,-1.0244369853063064,-3.364136263006617e-15,0.0,0.08583690987124463,0.0,4
1700 E 45TH AV,49.22900370423552,-123.07126520873852,,,,,43.842981760507534,0,0,,0,0,0,7,22.874626801595515,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (494785.683 5452915.63, 494837.161 5452916.345)",-1.0566978441507719e-15,-0.33542742200100795,-3.364136263006617e-15,0.0,0.030042918454935622,0.0,4
1100 E 43RD AV,49.23087586457032,-123.08159809047407,,,,,43.842981760507534,0,0,,0,0,0,4,19.007853091789684,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (494034.148 5453125.445, 494084.541 5453124.305)",-1.0566978441507719e-15,-1.081193734803995,-3.364136263006617e-15,0.0,0.017167381974248927,0.0,4
5400 CONNAUGHT DRIVE,49.236309132660615,-123.139767667532,2021.0,GRANVILLE ST,41ST AVE,NB STOP BAR AT KING EDWARD AVE,50.0,0,1,False,0,0,0,14,24.38822327644339,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (489808.026 5453743.133, 489809.744 5453742.115, 489811.48 5453741.127, 489813.232 5453740.17, 489815.002 5453739.244, 489816.787 5453738.348, 489818.587 5453737.484, 489820.402 5453736.651, 489822.231 5453735.85, 489824.074 5453735.082, 489825.931 5453734.345, 489827.8 5453733.641, 489829.68 5453732.97, 489831.573 5453732.331, 489833.476 5453731.726, 489835.389 5453731.154, 489837.312 5453730.616, 489839.244 5453730.111, 489841.185 5453729.64, 489843.133 5453729.203, 489843.323 5453729.162)",0.9156532848244208,-0.04350724594923122,-3.364136263006617e-15,0.0,0.060085836909871244,0.0,0
5300 CONNAUGHT DRIVE,49.23726722063099,-123.1409718569524,2021.0,GRANVILLE ST,41ST AVE,NB STOP BAR AT KING EDWARD AVE,50.0,1,0,False,0,0,0,4,25.34141858477993,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (489716.579 5453869.29, 489717.981 5453868.146, 489719.362 5453866.978, 489720.723 5453865.786, 489722.062 5453864.57, 489723.381 5453863.331, 489724.677 5453862.069, 489725.951 5453860.785, 489727.203 5453859.479, 489728.432 5453858.151, 489729.637 5453856.802, 489730.818 5453855.432, 489731.976 5453854.042, 489733.109 5453852.632, 489734.217 5453851.202, 489735.3 5453849.753, 489736.358 5453848.285, 489737.39 5453846.799, 489738.396 5453845.295, 489739.375 5453843.774, 489740.328 5453842.236, 489741.254 5453840.682, 489742.152 5453839.112, 489743.023 5453837.526, 489743.866 5453835.926, 489744.681 5453834.311, 489745.468 5453832.682, 489746.226 5453831.039, 489746.956 5453829.384, 489747.656 5453827.716, 489748.327 5453826.037, 489748.969 5453824.345, 489749.581 5453822.643, 489750.164 5453820.93, 489750.716 5453819.207, 489751.239 5453817.475, 489751.731 5453815.734, 489752.193 5453813.985, 489752.623 5453812.228, 489753.023 5453810.464, 489753.393 5453808.693, 489753.731 5453806.916, 489753.771 5453806.694)",0.9156532848244208,0.1403310140132177,-3.364136263006617e-15,0.0,0.017167381974248927,0.0,0
700 W 37TH AV,49.23747532271397,-123.1226405321186,,,,,43.842981760507534,0,0,,0,0,0,5,24.09269545243013,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (491101.62 5453860.997, 491043.353 5453864.14)",-1.0566978441507719e-15,-0.10050429625143924,-3.364136263006617e-15,0.0,0.02145922746781116,0.0,4
1000 W 33RD AV,49.24150770776144,-123.12976623708325,2021.0,OAK ST,NB STOP BAR AT 41ST AVE,KING EDWARD AVE,50.0,1,0,False,0,0,0,6,23.81947911478558,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (490579.214 5454310.257, 490529.878 5454313.17)",0.9156532848244208,-0.1531982359578166,-3.364136263006617e-15,0.0,0.02575107296137339,0.0,4
7500 MUIRFIELD DRIVE,49.21600237332012,-123.05520891557735,,,,,43.842981760507534,0,0,,0,0,0,8,32.423836210473766,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (495984.606 5451493.531, 495983.866 5451489.05, 495983.013 5451484.395, 495982.079 5451479.756, 495981.064 5451475.134, 495979.968 5451470.53, 495978.793 5451465.946, 495977.537 5451461.383, 495976.203 5451456.842, 495974.789 5451452.326, 495973.296 5451447.835, 495972.84 5451446.539)",-1.0566978441507719e-15,1.5062833233118667,-3.364136263006617e-15,0.0,0.034334763948497854,0.0,0
1500 LILLOOET ST,49.27064976558307,-123.0389393867157,2021.0,1ST AVE,RENFREW ST,EB STOP BAR AT RUPERT ST,50.0,1,0,False,0,0,0,6,30.519512907609627,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (497167.624 5457569.894, 497167.054 5457518.245)",0.9156532848244208,1.1390055164000397,-3.364136263006617e-15,0.0,0.02575107296137339,0.0,0
1500 LILLOOET ST,49.2711147298548,-123.03893118159934,,,,,43.842981760507534,0,0,,0,0,0,5,26.750699050503293,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (497168.301 5457621.625, 497167.624 5457569.894)",-1.0566978441507719e-15,0.4121322559536374,-3.364136263006617e-15,0.0,0.02145922746781116,0.0,0
1400 LILLOOET ST,49.2720462007573,-123.0389153701276,,,,,43.842981760507534,0,0,,0,0,0,5,25.174319683553986,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (497169.461 5457725.181, 497168.871 5457673.441)",-1.0566978441507719e-15,0.10810344115973389,-3.364136263006617e-15,0.0,0.02145922746781116,0.0,0
1500 NOOTKA ST,49.27064872100918,-123.0414633670364,2021.0,1ST AVE,RENFREW ST,EB STOP BAR AT RUPERT ST,50.0,0,1,False,0,0,0,7,28.133395590052285,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (496984.007 5457570.04, 496983.455 5457518.062)",0.9156532848244208,0.6788063820888026,-3.364136263006617e-15,0.0,0.030042918454935622,0.0,0
1400 NOOTKA ST,49.27204862356013,-123.04144158286891,,,,,43.842981760507534,0,0,,0,0,0,5,24.391006335148088,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (496985.691 5457725.525, 496985.111 5457673.831)",-1.0566978441507719e-15,-0.04297049061150539,-3.364136263006617e-15,0.0,0.02145922746781116,0.0,0
1400 WINDERMERE ST,49.27157725224548,-123.0363966295746,,,,,43.842981760507534,0,0,,0,0,0,7,24.78270425057719,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (497352.636 5457672.969, 497352.089 5457621.204)",-1.0566978441507719e-15,0.032574429273875286,-3.364136263006617e-15,0.0,0.030042918454935622,0.0,0
1000 CASSIAR ST,49.27557379138325,-123.03073164357856,,,,,43.842981760507534,0,0,,0,0,0,5,21.919810323118934,0,28.491826787418614,1,48.073591753012664,,2025-06-16,"LINESTRING (497764.856 5458115.137, 497764.418 5458067.265)",-1.0566978441507719e-15,-0.5195783493623012,-3.364136263006617e-15,2.0418873732821137,0.02145922746781116,0.0,3
1200 RUPERT ST,49.27392688611408,-123.03363487992738,,,,,43.842981760507534,0,0,,0,0,0,7,27.87922023956636,0,28.491826787418614,1,0.0,,2025-06-16,"LINESTRING (497553.619 5457931.133, 497553.14 5457885.274)",-1.0566978441507719e-15,0.6297847873012421,-3.364136263006617e-15,-1.8405048147853478,0.030042918454935622,0.0,2
2900 CAROLINA ST,49.25860146077999,-123.09112010357036,2021.0,KINGSWAY AVE,EB STOP BAR AT 12TH AVE,EB STOP BAR AT FRASER ST,50.0,0,0,False,1,0,0,4,23.333289155258697,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (493370.175 5456233.066, 493369.462 5456182.774)",0.9156532848244208,-0.24696738839585872,-3.364136263006617e-15,0.0,0.017167381974248927,0.0,4
3100 FRASER ST,49.256573298481115,-123.08985959617888,2021.0,KINGSWAY AVE,EB STOP BAR AT FRASER ST,EB STOP BAR AT KNIGHT ST,38.0,0,0,False,0,1,0,17,26.277949751933622,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (493461.691 5455998.377, 493460.847 5455966.301)",-0.8689507216108127,0.32095534007142884,-3.364136263006617e-15,0.0,0.07296137339055794,0.0,0
