HBLOCK,latitude,longitude,pavement_Year,pavement_Road Name,pavement_From Street,pavement_To Street,pavement_length_(m),pavement_FAIR,pavement_GOOD,pavement_NO DATA,pavement_POOR,pavement_VERY GOOD,pavement_VERY POOR,streetlight_count,avg_distance_to_streetlight_meters,curb_ramp_count,avg_distance_to_curb_ramp_meters,under_construction,construction_distance,construction_location,construction_completion,geometry_text
5300 CONNAUGHT DRIVE,49.23726722063099,-123.14097185695239,2021.0,GRANVILLE ST,41ST AVE,NB STOP BAR AT KING EDWARD AVE,50.0,True,False,False,False,False,False,4,25.34141858477993,0,,False,,,,"LINESTRING (489716.579 5453869.29, 489717.981 5453868.146, 489719.362 5453866.978, 489720.723 5453865.786, 489722.062 5453864.57, 489723.381 5453863.331, 489724.677 5453862.069, 489725.951 5453860.785, 489727.203 5453859.479, 489728.432 5453858.151, 489729.637 5453856.802, 489730.818 5453855.432, 489731.976 5453854.042, 489733.109 5453852.632, 489734.217 5453851.202, 489735.3 5453849.753, 489736.358 5453848.285, 489737.39 5453846.799, 489738.396 5453845.295, 489739.375 5453843.774, 489740.328 5453842.236, 489741.254 5453840.682, 489742.152 5453839.112, 489743.023 5453837.526, 489743.866 5453835.926, 489744.681 5453834.311, 489745.468 5453832.682, 489746.226 5453831.039, 489746.956 5453829.384, 489747.656 5453827.716, 489748.327 5453826.037, 489748.969 5453824.345, 489749.581 5453822.643, 489750.164 5453820.93, 489750.716 5453819.207, 489751.239 5453817.475, 489751.731 5453815.734, 489752.193 5453813.985, 489752.623 5453812.228, 489753.023 5453810.464, 489753.393 5453808.693, 489753.731 5453806.916, 489753.771 5453806.694)"
700 W 37TH AV,49.23747532271397,-123.12264053211861,,,,,,,,,,,,5,24.09269545243013,0,,False,,,,"LINESTRING (491101.62 5453860.997, 491043.353 5453864.14)"
1000 W 33RD AV,49.24150770776144,-123.12976623708325,2021.0,OAK ST,NB STOP BAR AT 41ST AVE,KING EDWARD AVE,50.0,True,False,False,False,False,False,6,23.81947911478558,0,,False,,,,"LINESTRING (490579.214 5454310.257, 490529.878 5454313.17)"
7500 MUIRFIELD DRIVE,49.21600237332012,-123.05520891557737,,,,,,,,,,,,8,32.423836210473766,0,,False,,,,"LINESTRING (495984.606 5451493.531, 495983.866 5451489.05, 495983.013 5451484.395, 495982.079 5451479.756, 495981.064 5451475.134, 495979.968 5451470.53, 495978.793 5451465.946, 495977.537 5451461.383, 495976.203 5451456.842, 495974.789 5451452.326, 495973.296 5451447.835, 495972.84 5451446.539)"
1500 LILLOOET ST,49.27064976558307,-123.0389393867157,2021.0,1ST AVE,RENFREW ST,EB STOP BAR AT RUPERT ST,50.0,True,False,False,False,False,False,6,30.519512907609627,0,,False,,,,"LINESTRING (497167.624 5457569.894, 497167.054 5457518.245)"
1500 LILLOOET ST,49.2711147298548,-123.03893118159934,,,,,,,,,,,,5,26.750699050503293,0,,False,,,,"LINESTRING (497168.301 5457621.625, 497167.624 5457569.894)"
1400 LILLOOET ST,49.2720462007573,-123.0389153701276,,,,,,,,,,,,5,25.174319683553982,0,,False,,,,"LINESTRING (497169.461 5457725.181, 497168.871 5457673.441)"
1500 NOOTKA ST,49.27064872100918,-123.04146336703641,2021.0,1ST AVE,RENFREW ST,EB STOP BAR AT RUPERT ST,50.0,False,True,False,False,False,False,7,28.133395590052285,0,,False,,,,"LINESTRING (496984.007 5457570.04, 496983.455 5457518.062)"
1400 NOOTKA ST,49.27204862356013,-123.04144158286891,,,,,,,,,,,,5,24.391006335148088,0,,False,,,,"LINESTRING (496985.691 5457725.525, 496985.111 5457673.831)"
1400 WINDERMERE ST,49.27157725224548,-123.0363966295746,,,,,,,,,,,,7,24.78270425057719,0,,False,,,,"LINESTRING (497352.636 5457672.969, 497352.089 5457621.204)"
1000 CASSIAR ST,49.27557379138325,-123.03073164357855,,,,,,,,,,,,5,21.919810323118938,0,,True,48.073591753012664,,2025-06-16,"LINESTRING (497764.856 5458115.137, 497764.418 5458067.265)"
1200 RUPERT ST,49.273926886114076,-123.03363487992738,,,,,,,,,,,,7,27.879220239566358,0,,True,0.0,,2025-06-16,"LINESTRING (497553.619 5457931.133, 497553.14 5457885.274)"
2900 CAROLINA ST,49.25860146077999,-123.09112010357036,2021.0,KINGSWAY AVE,EB STOP BAR AT 12TH AVE,EB STOP BAR AT FRASER ST,50.0,False,False,False,True,False,False,4,23.333289155258697,0,,False,,,,"LINESTRING (493370.175 5456233.066, 493369.462 5456182.774)"
3100 FRASER ST,49.256573298481115,-123.08985959617888,2021.0,KINGSWAY AVE,EB STOP BAR AT FRASER ST,EB STOP BAR AT KNIGHT ST,38.0,False,False,False,False,True,False,17,26.277949751933626,0,,False,,,,"LINESTRING (493461.691 5455998.377, 493460.847 5455966.301)"
2700 MACKENZIE ST,49.26208387072614,-123.1701829378909,,,,,,,,,,,,4,21.453269593760385,0,,False,,,,"LINESTRING (487618.486 5456630.132, 487617.183 5456579.867)"
1300 E 43RD AV,49.230717756881624,-123.07814771452182,2021.0,KNIGHT ST,NB STOP BAR AT 49TH AVE,41ST AVE,50.0,False,False,False,True,False,False,7,31.24249857513232,0,,False,,,,"LINESTRING (494285.972 5453110.064, 494335.082 5453104.002)"
6100-6200 CHESTER ST,49.228248717146585,-123.08930405997705,,,,,,,,,,,,9,19.49205153627592,0,,False,,,,"LINESTRING (493499.655 5452932.848, 493496.296 5452734.051)"
6300 INVERNESS ST,49.22637013350611,-123.08001850651335,,,,,,,,,,,,5,28.41648721269926,0,,False,,,,"LINESTRING (494174.334 5452646.401, 494173.295 5452601.302)"
1000 E 49TH AV,49.225395753854436,-123.08421767509029,,,,,,,,,,,,6,19.243453741678987,0,,False,,,,"LINESTRING (493842.826 5452516.335, 493893.075 5452515.389)"
7700 JASPER CRESCENT,49.21364160252163,-123.06939029603257,,,,,,,,,,,,6,26.981109877274402,0,,False,,,,"LINESTRING (494931.288 5451229.66, 494943.713 5451210.526, 494961.976 5451187.973, 494962.195 5451187.754)"
8100-8200 BORDEN ST,49.21029028270016,-123.07396446822449,2021.0,SE MARINE DR,W FACE OF KNIGHT ST OVERPASS BR,ARGYLE ST,45.0,False,False,False,False,True,False,17,25.588109142851188,0,,False,,,,"LINESTRING (494613.975 5450920.405, 494611.754 5450751.224)"
8400 ARGYLE ST,49.20845109646853,-123.07133347911451,,,,,,,,,,,,4,30.89159714940714,0,,False,,,,"LINESTRING (494804.52 5450657.042, 494804.075 5450605.297)"
1100 CHILCO ST,49.28967438247252,-123.14398478335872,,,,,,,,,,,,8,24.937021826141134,0,,False,,,,"LINESTRING (489550.96 5459689.593, 489508.64 5459646.991)"
700 CHILCO ST,49.29391310255188,-123.13758629670417,2021.0,GEORGIA ST,HWY 99/1A (CHILCO ST),DENMAN ST,50.0,True,False,False,False,False,False,5,33.51943633112968,0,,False,,,,"LINESTRING (490015.274 5460158.19, 489976.604 5460119.105)"
600 DENMAN ST,49.29238754378586,-123.13405584334048,2021.0,GEORGIA ST,HWY 99/1A (CHILCO ST),DENMAN ST,45.0,True,False,False,False,False,False,24,22.497079651003105,0,,False,,,,"LINESTRING (490275.343 5459991.575, 490229.34 5459945.602)"
700 GILFORD ST,49.292670776385194,-123.13674129061712,,,,,,,,,,,,8,29.99845528016914,0,,False,,,,"LINESTRING (490076.485 5460019.948, 490037.776 5459980.903)"
600 GILFORD ST,49.29380170952818,-123.1350366928585,2021.0,GEORGIA ST,HWY 99/1A (CHILCO ST),DENMAN ST,50.0,False,False,False,False,False,True,9,29.671676542572275,0,,False,,,,"LINESTRING (490201.777 5460146.588, 490160.826 5460105.271)"
800 CARDERO ST,49.288914254881306,-123.13308651237352,,,,,,,,,,,,9,25.756670222347854,0,,False,,,,"LINESTRING (490341.503 5459601.856, 490302.787 5459562.815)"
1500 BARCLAY ST,49.28765186902418,-123.13382485174587,,,,,,,,,,,,8,22.792501872441573,0,,False,,,,"LINESTRING (490311.139 5459399.412, 490225.273 5459484.768)"
5900-6000 ELM ST,49.23122682472706,-123.16428592434934,,,,,,,,,,,,5,26.85660842232405,0,,False,,,,"LINESTRING (488040.166 5453200.013, 488038.71 5453147.335)"
500 SW MARINE DRIVE,49.20952181265642,-123.1185958648039,2021.0,SW MARINE DR,WB STOP BAR AT 70TH AVE,EB STOP BAR AT CAMBIE ST,38.0,False,False,False,False,False,True,23,22.821811253095866,0,,False,,,,"LINESTRING (491387.433 5450770.736, 491336.654 5450738.304)"
700 W 70TH AV,49.20833946542572,-123.12250897267452,2021.0,SW MARINE DR,EB STOP BAR AT OAK ST (INTERSECTION),WB STOP BAR AT 70TH AVE,36.0,False,True,False,False,False,False,29,24.17744954808707,0,,False,,,,"LINESTRING (491150.222 5450619.369, 491103.377 5450622.62, 491003.394 5450626.828)"
400 E 62ND AV,49.2142527426876,-123.09605436063669,,,,,,,,,,,,11,22.064709137974504,0,,False,,,,"LINESTRING (492870.513 5451281.976, 493138.54 5451274.279)"
200-300 E 60TH AV,49.215778015763675,-123.09819283584385,,,,,,,,,,,,7,28.856563510089405,0,,False,,,,"LINESTRING (492823.846 5451448.586, 492874.164 5451447.193)"
8100 PRINCE EDWARD ST,49.21188744658573,-123.09797227633379,2021.0,SE MARINE DR,MAIN ST,FRASER ST,50.0,True,False,False,False,False,False,9,34.113559569963016,0,,False,,,,"LINESTRING (492864.997 5451040.484, 492864.018 5450990.229)"
8000-8100 ST. GEORGE ST,49.21156090774741,-123.09428762278824,2021.0,SE MARINE DR,MAIN ST,FRASER ST,50.0,False,False,False,False,True,False,8,22.872511597612746,0,,False,,,,"LINESTRING (493133.727 5451037.29, 493131.917 5450920.139)"
5900 VICTORIA DRIVE,49.22991199256384,-123.06560820193437,,,,,,,,,,,,22,25.140498688639585,0,,False,,,,"LINESTRING (495224.225 5453065.496, 495222.529 5452967.682)"
5900 GLADSTONE ST,49.23009414999677,-123.06206136541248,,,,,,,,,,,,6,24.502973185990488,0,,False,,,,"LINESTRING (495482.067 5453061.198, 495481.177 5453012.045)"
3300 E 54TH AV,49.22010966876846,-123.0334563419245,,,,,,,,,,,,9,27.926248250444203,0,,False,,,,"LINESTRING (497537.066 5451925.714, 497590.374 5451924.958)"
7200 CHAMPLAIN CRESCENT,49.21845892864492,-123.03228477174055,,,,,,,,,,,,8,21.01587443102771,0,,False,,,,"LINESTRING (497639.88 5451803.174, 497640.519 5451794.44, 497641.311 5451785.718, 497642.255 5451777.012, 497643.35 5451768.323, 497644.597 5451759.655, 497645.996 5451751.01, 497647.544 5451742.39, 497649.243 5451733.799, 497651.092 5451725.239, 497653.09 5451716.712, 497655.236 5451708.222, 497657.53 5451699.77, 497659.971 5451691.36, 497662.559 5451682.994, 497662.73 5451682.46)"
2700 E 55TH AV,49.2193394430217,-123.04897654416078,,,,,,,,,,,,6,33.54181046534966,0,,False,,,,"LINESTRING (496410.417 5451840.352, 496456.56 5451840.3)"
6200 COLUMBIA ST,49.22796181237956,-123.11079877511352,,,,,,,,,,,,6,25.99851817275805,0,,False,,,,"LINESTRING (491932.596 5452828.785, 491933.3 5452778.463)"
0-100 E 58TH AV,49.217698716509176,-123.10585461203691,,,,,,,,,,,,8,23.128537516779776,0,,False,,,,"LINESTRING (492264.472 5451662.88, 492318.182 5451661.45)"
200-300 E 60TH AV,49.21584126594674,-123.1016822838648,,,,,,,,,,,,11,26.02600538938883,0,,False,,,,"LINESTRING (492572.017 5451457.358, 492585.319 5451455.265, 492617.816 5451454.38)"
0-100 E 62ND AV,49.21418025874601,-123.10426547004911,,,,,,,,,,,,26,32.123018658874805,0,,False,,,,"LINESTRING (492296.024 5451273.582, 492517.005 5451268.139)"
1200 ROSSLAND ST,49.273738844413955,-123.0455458309662,,,,,,,,,,,,16,32.57395946977405,0,,True,1.16085462537261e-06,,2025-06-16,"LINESTRING (496687.62 5457940.541, 496686.295 5457834.964)"
2400 E 1ST AV,49.269505328206776,-123.05499625920542,2021.0,1ST AVE,NANAIMO ST,RENFREW ST,50.0,False,False,False,False,True,False,10,27.817139809908202,0,,True,94.12116072166903,,2025-06-16,"LINESTRING (495977.457 5457417.537, 496020.909 5457417.598)"
2300 E 54TH AV,49.22023923190531,-123.05862737150727,,,,,,,,,,,,10,23.264309734111087,0,,False,,,,"LINESTRING (495677.125 5451941.341, 495784.445 5451940.369)"
1800-1900 NASSAU DRIVE,49.21898250795654,-123.0665719980388,,,,,,,,,,,,5,33.10295441403911,0,,False,,,,"LINESTRING (495148.627 5451801.651, 495155.65 5451801.597)"
3000 E 43RD AV,49.231102765256516,-123.04207345121317,,,,,,,,,,,,6,26.911164539236477,0,,False,,,,"LINESTRING (496911.914 5453148.007, 496961.895 5453147.488)"
3800 ALEXANDRA ST,49.25155585536748,-123.14140228515883,,,,,,,,,,,,4,17.934292708253132,0,,False,,,,"LINESTRING (489712.79 5455454.733, 489710.009 5455449.957, 489708.84 5455404.426)"
4900 DUCHESS ST,49.2398709042426,-123.05203832658009,2021.0,KINGSWAY AVE,EB STOP BAR AT 33RD AVE,EB STOP BAR AT EARLES ST,50.0,True,False,False,False,False,False,6,30.508359608650323,0,,False,,,,"LINESTRING (496220.201 5454135.603, 496203.993 5454110.299)"
2400 COLUMBIA ST,49.26342643009961,-123.1094509476113,2021.0,BROADWAY AVE,CAMBIE ST,EB STOP BAR AT MAIN ST,50.0,False,False,False,True,False,False,12,33.58999616152389,0,,True,31.064708433301238,Various Locations,2027-12-02,"LINESTRING (492036.789 5456749.236, 492036.783 5456742.928)"
300 E 2ND AV,49.267005090250144,-123.0966822830853,,,,,,,,,,,,15,23.56099417948521,0,,True,0.0,Various Locations,2027-12-02,"LINESTRING (492932.17 5457161.402, 492932.235 5457161.349, 492950.909 5457149.222, 492970.748 5457139.113, 492991.536 5457131.134, 493001.342 5457128.506)"
1500 W 32ND AV,49.243156904271245,-123.1402984320203,2021.0,GRANVILLE ST,41ST AVE,NB STOP BAR AT KING EDWARD AVE,50.0,False,True,False,False,False,False,2,34.03503952823711,0,,True,85.80564731624939,Granville St - Connaught St to W 32nd Av,2025-06-10,"LINESTRING (489793.257 5454499.664, 489783.276 5454493.182)"
1300 W 40TH AV,49.2352589973939,-123.13597542795851,2021.0,41ST AVE,GRANVILLE ST,OSLER ST,50.0,False,False,False,False,True,False,6,25.69168654074078,0,,False,,,,"LINESTRING (490187.44 5453613.22, 490015.243 5453622.46)"
2800 OXFORD ST,49.28568453585473,-123.04638308142303,,,,,,,,,,,,3,19.5084201782439,0,,False,,,,"LINESTRING (496604.111 5459215.835, 496649.629 5459215.765)"
3900 MAPLE CRESCENT,49.251159348294735,-123.15126514424276,,,,,,,,,,,,9,25.07906760686395,0,,False,,,,"LINESTRING (489003.551 5455419.469, 488980.099 5455355.717)"
200 RENFREW ST,49.28251721427751,-123.04407464872335,2021.0,HASTINGS ST,NANAIMO ST,RENFREW ST,28.0,False,False,False,True,False,False,9,18.94348253708706,0,,False,,,,"LINESTRING (496794.62 5458913.836, 496794.463 5458813.336)"
3200-3300 E HASTINGS ST,49.28112823566912,-123.03488861942678,2021.0,HASTINGS ST,RENFREW ST,EB STOP BAR AT CASSIAR CONNECTOR/ HWY 1,50.0,True,False,False,False,False,False,19,16.266059974917177,0,,False,,,,"LINESTRING (497367.127 5458709.069, 497542.858 5458708.732, 497557.942 5458707.139)"
3500 CROWLEY DRIVE,49.23643811006793,-123.03019229322082,,,,,,,,,,,,16,17.82982249857249,0,,True,92.49905770847118,,2025-06-16,"LINESTRING (497769.721 5453762.067, 497834.542 5453718.86)"
400 E 6TH AV,49.265270894899764,-123.09391216232808,,,,,,,,,,,,9,33.89430667884421,0,,True,3.24570974891942e-07,St George St from E Broadway to E.5th Ave,2026-07-01,"LINESTRING (493097.237 5456950.529, 493237.924 5456948.695)"
300 E 6TH AV,49.26545132783666,-123.09788106861777,,,,,,,,,,,,8,29.511112540072467,0,,True,0.0,Various Locations,2027-12-02,"LINESTRING (492808.557 5456972.121, 492949.154 5456967.953)"
2100 ST. GEORGE ST,49.26594155297738,-123.0929347374295,,,,,,,,,,,,5,24.382947773201064,0,,True,1.1293085655000341,St George St from E Broadway to E.5th Ave,2026-07-01,"LINESTRING (493239.064 5457049.207, 493238.502 5456998.955)"
1700-1800 E 7TH AV,49.26416949548758,-123.06939568558406,,,,,,,,,,,,9,23.830579209446014,0,,True,0.00010318317975173715,,2025-06-16,"LINESTRING (494927.037 5456825.535, 494975.208 5456824.95)"
1200 E 6TH AV,49.26519589936815,-123.07905457690036,2021.0,CLARK DR,BROADWAY AVE,1ST AVE,50.0,False,False,False,True,False,False,17,20.9637801126397,0,,False,,,,"LINESTRING (494224.919 5456940.27, 494272.101 5456939.806)"
1200 E 7TH AV,49.26423788759625,-123.07778913004442,2021.0,CLARK DR,BROADWAY AVE,1ST AVE,50.0,False,False,False,False,False,True,15,23.19008657585551,0,,False,,,,"LINESTRING (494316.843 5456833.742, 494364.089 5456833.138)"
2100 WOODLAND DRIVE,49.26506073835468,-123.07357927122075,,,,,,,,,,,,10,22.49672538658089,0,,False,,,,"LINESTRING (494646.913 5456929.818, 494646.772 5456919.402)"
2000 MCLEAN DRIVE,49.26628675987428,-123.0754925863334,,,,,,,,,,,,10,22.581464085978368,0,,False,,,,"LINESTRING (494508.796 5457132.79, 494506.76 5456989.299)"
2100 GLEN DRIVE,49.26565340904804,-123.08130352403082,,,,,,,,,,,,16,22.21233706068955,0,,True,1.1100966793744755,Various Locations,2027-12-02,"LINESTRING (494084.726 5457038.012, 494085.348 5457005.73, 494084.449 5456944.129)"
1300 E 4TH AV,49.2669374776872,-123.07611979889914,2021.0,CLARK DR,BROADWAY AVE,1ST AVE,50.0,False,False,False,True,False,False,6,20.16383800965912,0,,False,,,,"LINESTRING (494415.644 5457134.072, 494508.796 5457132.79)"
3800 CARTIER ST,49.25175660039404,-123.13665291565746,,,,,,,,,,,,5,24.257286116545888,0,,False,,,,"LINESTRING (490050.244 5455483.976, 490052.189 5455474.705, 490053.233 5455469.265, 490054.181 5455463.808, 490055.035 5455458.335, 490055.793 5455452.848, 490056.454 5455447.349, 490057.02 5455441.839, 490057.489 5455436.32, 490057.862 5455430.794, 490058.138 5455425.262, 490058.318 5455419.726, 490058.327 5455419.347)"
3400 W 15TH AV,49.25885036009154,-123.18040157457166,,,,,,,,,,,,4,21.16980254941574,0,,False,,,,"LINESTRING (486899.625 5456246.562, 486847.355 5456247.944)"
3400 W 13TH AV,49.26067439128797,-123.18134652032028,,,,,,,,,,,,5,21.086224833257965,0,,False,,,,"LINESTRING (486851.383 5456448.959, 486759.056 5456451.432)"
3600 W 12TH AV,49.26163458104382,-123.18491154258109,,,,,,,,,,,,13,20.137402756479112,0,,False,,,,"LINESTRING (486620.912 5456555.575, 486471.267 5456559.562)"
2600 ALMA ST,49.26278144193233,-123.18589926665146,2021.0,10TH AVE,EB STOP BAR AT DISCOVERY ST,ALMA ST,43.0,False,True,False,False,False,False,17,25.203039106997505,0,,False,,,,"LINESTRING (486475.177 5456710.368, 486473.898 5456660.114)"
2100 E 3RD AV,49.26772310697855,-123.0609555889015,,,,,,,,,,,,5,16.059613995882902,0,,True,0.00010317478427857878,,2025-06-16,"LINESTRING (495495.21 5457220.67, 495635.789 5457218.87)"
2200 E 3RD AV,49.26770816148053,-123.05902378967596,,,,,,,,,,,,12,27.321492658493707,0,,True,0.00010318033747483916,,2025-06-16,"LINESTRING (495635.789 5457218.87, 495776.283 5457217.124)"
2000 NAPIER ST,49.2748058870601,-123.06362169045526,,,,,,,,,,,,4,30.258293764515116,0,,False,,,,"LINESTRING (495365.201 5458007.413, 495379.207 5458007.238)"
1900 NAPIER ST,49.27481472433522,-123.06478786018891,,,,,,,,,,,,5,29.13433988904591,0,,False,,,,"LINESTRING (495271.714 5458008.571, 495303.043 5458008.189)"
2400 E 28TH AV,49.24544831487678,-123.05629773451928,,,,,,,,,,,,6,24.84617233752013,0,,False,,,,"LINESTRING (495876.907 5454743.211, 495928.12 5454743.216)"
2400 E 27TH AV,49.24627506875925,-123.05509385820761,,,,,,,,,,,,8,28.48797091006209,0,,False,,,,"LINESTRING (495928.428 5454835.116, 496051.975 5454835.003)"
4000 KASLO ST,49.2485907325744,-123.04707701339416,,,,,,,,,,,,5,25.689713844469953,0,,False,,,,"LINESTRING (496573.82 5455116.918, 496573.855 5455067.277)"
4200 KASLO ST,49.24647140070887,-123.04709263356364,,,,,,,,,,,,8,34.56864324903061,0,,False,,,,"LINESTRING (496572.822 5454879.77, 496572.286 5454833.214)"
2700 E 28TH AV,49.24542690644911,-123.04787300288665,,,,,,,,,,,,7,33.86749129737738,0,,True,90.08329068639763,,2025-06-16,"LINESTRING (496460.068 5454740.658, 496571.301 5454740.165)"
2400 E 26TH AV,49.24710118676614,-123.0542630998062,,,,,,,,,,,,5,36.66091835644628,0,,False,,,,"LINESTRING (496049.227 5454926.857, 496052.235 5454926.853)"
2600 E 25TH AV,49.24793438261495,-123.05000771065606,,,,,,,,,,,,11,24.427761710775723,0,,False,,,,"LINESTRING (496333.128 5455019.365, 496387.871 5455019.171)"
3800 KAMLOOPS ST,49.249938196508815,-123.05457752115257,,,,,,,,,,,,8,30.487854113028803,0,,False,,,,"LINESTRING (496028.189 5455267.041, 496027.961 5455217.483)"
5700-5800 SHERBROOKE ST,49.232555535156294,-123.08119010918467,2021.0,41ST AVE,ROSS ST,INVERNESS ST,50.0,False,True,False,False,False,False,11,22.556744160049828,0,,False,,,,"LINESTRING (494089.819 5453335.195, 494088.676 5453287.948)"
1000 W 32ND AV,49.24238430755943,-123.12814230765466,2021.0,OAK ST,NB STOP BAR AT 41ST AVE,KING EDWARD AVE,50.0,True,False,False,False,False,False,9,25.45750351618007,0,,False,,,,"LINESTRING (490698.834 5454408.231, 490646.994 5454409.696)"
4400 SELKIRK ST,49.24615209450482,-123.13211464391972,,,,,,,,,,,,7,22.861231679823327,0,,False,,,,"LINESTRING (490385.174 5454853.878, 490383.849 5454802.773)"
1500 E 33RD AV,49.24017408577069,-123.07383149359389,,,,,,,,,,,,12,17.493568708680023,0,,False,,,,"LINESTRING (494611.795 5454158.31, 494639.788 5454157.641)"
1400 E 33RD AV,49.24018584417671,-123.07459865459083,2021.0,KNIGHT ST,33RD AVE,KING EDWARD AVE,32.0,False,False,False,True,False,False,13,22.62844864779449,0,,False,,,,"LINESTRING (494546.68 5454159.921, 494593.222 5454158.754)"
1700 E 32ND AV,49.24158768164602,-123.06978135931853,,,,,,,,,,,,4,26.14727690238952,0,,False,,,,"LINESTRING (494895.465 5454315.4, 494946.028 5454314.29)"
1700 E 32ND AV,49.24156792296423,-123.0683910499913,,,,,,,,,,,,5,24.259627588253284,0,,False,,,,"LINESTRING (494996.769 5454313.118, 495047.116 5454311.994)"
2200 ST. CATHERINES ST,49.26452253573796,-123.0851941063879,,,,,,,,,,,,8,27.13591244481798,0,,False,,,,"LINESTRING (493802.109 5456890.84, 493801.399 5456840.49)"
2300 ST. CATHERINES ST,49.26407007468093,-123.08520331300093,,,,,,,,,,,,11,28.310067481031012,0,,False,,,,"LINESTRING (493801.399 5456840.49, 493800.656 5456790.241)"
